Inst,alpha,N,Delta,time
newinstances/instance1_17425.npz,9.999999999999999e-05,2048,256,16.72566032409668
newinstances/instance1_17426.npz,9.999999999999999e-05,2048,128,15.377965688705444
newinstances/instance1_17427.npz,9.999999999999999e-05,2048,64,6.427978754043579
newinstances/instance1_17428.npz,9.999999999999999e-05,2048,32,4.505151033401489
newinstances/instance1_17429.npz,9.999999999999999e-05,2048,16,2.6383798122406006
newinstances/instance1_17430.npz,9.999999999999999e-05,2048,8,1.8807950019836426
newinstances/instance1_17431.npz,9.999999999999999e-05,2048,256,40.83263802528381
newinstances/instance1_17432.npz,9.999999999999999e-05,2048,128,20.143195867538452
newinstances/instance1_17433.npz,9.999999999999999e-05,2048,64,5.702413082122803
newinstances/instance1_17434.npz,9.999999999999999e-05,2048,32,4.16371488571167
newinstances/instance1_17435.npz,9.999999999999999e-05,2048,16,2.569883346557617
newinstances/instance1_17436.npz,9.999999999999999e-05,2048,8,1.8025338649749756
newinstances/instance1_17437.npz,9.999999999999999e-05,2048,256,34.12622547149658
newinstances/instance1_17438.npz,9.999999999999999e-05,2048,128,15.117318391799927
newinstances/instance1_17439.npz,9.999999999999999e-05,2048,64,13.501108884811401
newinstances/instance1_17440.npz,9.999999999999999e-05,2048,32,6.310749053955078
newinstances/instance1_17441.npz,9.999999999999999e-05,2048,16,2.400238275527954
newinstances/instance1_17442.npz,9.999999999999999e-05,2048,8,1.7630946636199951
newinstances/instance1_17443.npz,9.999999999999999e-05,2048,256,13.490769624710083
newinstances/instance1_17444.npz,9.999999999999999e-05,2048,128,31.107577562332153
newinstances/instance1_17445.npz,9.999999999999999e-05,2048,64,10.864909410476685
newinstances/instance1_17446.npz,9.999999999999999e-05,2048,32,4.186234712600708
newinstances/instance1_17447.npz,9.999999999999999e-05,2048,16,2.6399009227752686
newinstances/instance1_17448.npz,9.999999999999999e-05,2048,8,1.8920824527740479
newinstances/instance1_17449.npz,9.999999999999999e-05,2048,256,16.329128980636597
newinstances/instance1_17450.npz,9.999999999999999e-05,2048,128,15.83019232749939
newinstances/instance1_17451.npz,9.999999999999999e-05,2048,64,6.5652244091033936
newinstances/instance1_17452.npz,9.999999999999999e-05,2048,32,5.061146020889282
newinstances/instance1_17453.npz,9.999999999999999e-05,2048,16,2.429898738861084
newinstances/instance1_17454.npz,9.999999999999999e-05,2048,8,2.096626043319702
newinstances/instance1_17455.npz,9.999999999999999e-05,2048,4,3.729771375656128
newinstances/instance1_17456.npz,9.999999999999999e-05,2048,256,13.99628233909607
newinstances/instance1_17457.npz,9.999999999999999e-05,2048,128,25.831336975097656
newinstances/instance1_17458.npz,9.999999999999999e-05,2048,64,6.7869789600372314
newinstances/instance1_17459.npz,9.999999999999999e-05,2048,32,4.145994186401367
newinstances/instance1_17460.npz,9.999999999999999e-05,2048,16,4.127896547317505
newinstances/instance1_17461.npz,9.999999999999999e-05,2048,8,2.055940628051758
newinstances/instance1_17462.npz,9.999999999999999e-05,2048,4,3.0768182277679443
newinstances/instance1_17463.npz,9.999999999999999e-05,2048,2,1.9353580474853516
newinstances/instance1_17464.npz,9.999999999999999e-05,2048,256,32.40254092216492
newinstances/instance1_17465.npz,9.999999999999999e-05,2048,128,19.24164319038391
newinstances/instance1_17466.npz,9.999999999999999e-05,2048,64,16.904247760772705
newinstances/instance1_17467.npz,9.999999999999999e-05,2048,32,6.929222583770752
newinstances/instance1_17468.npz,9.999999999999999e-05,2048,16,4.18074631690979
newinstances/instance1_17469.npz,9.999999999999999e-05,2048,8,2.279284954071045
newinstances/instance1_17470.npz,9.999999999999999e-05,2048,4,1.8208510875701904
newinstances/instance1_17471.npz,9.999999999999999e-05,2048,2,5.00327730178833
newinstances/instance1_17472.npz,9.999999999999999e-05,2048,256,14.867456912994385
newinstances/instance1_17473.npz,9.999999999999999e-05,2048,128,16.08585786819458
newinstances/instance1_17474.npz,9.999999999999999e-05,2048,64,5.88373327255249
newinstances/instance1_17475.npz,9.999999999999999e-05,2048,32,4.178415298461914
newinstances/instance1_17476.npz,9.999999999999999e-05,2048,16,2.834296226501465
newinstances/instance1_17477.npz,9.999999999999999e-05,2048,8,2.0743050575256348
newinstances/instance1_17478.npz,9.999999999999999e-05,2048,4,1.8895633220672607
newinstances/instance1_17479.npz,9.999999999999999e-05,2048,256,14.875980377197266
newinstances/instance1_17480.npz,9.999999999999999e-05,2048,128,14.04267406463623
newinstances/instance1_17481.npz,9.999999999999999e-05,2048,64,13.183254718780518
newinstances/instance1_17482.npz,9.999999999999999e-05,2048,32,4.286881923675537
newinstances/instance1_17483.npz,9.999999999999999e-05,2048,16,2.3874785900115967
newinstances/instance1_17484.npz,9.999999999999999e-05,2048,8,2.000499725341797
newinstances/instance1_17485.npz,9.999999999999999e-05,2048,4,2.500450611114502
newinstances/instance1_17486.npz,9.999999999999999e-05,2048,256,17.47465944290161
newinstances/instance1_17487.npz,9.999999999999999e-05,2048,128,16.78440499305725
newinstances/instance1_17488.npz,9.999999999999999e-05,2048,64,7.491885662078857
newinstances/instance1_17489.npz,9.999999999999999e-05,2048,32,3.7073814868927
newinstances/instance1_17490.npz,9.999999999999999e-05,2048,16,2.082439422607422
newinstances/instance1_17491.npz,9.999999999999999e-05,2048,8,2.1402666568756104
newinstances/instance1_17492.npz,9.999999999999999e-05,2048,4,2.2450225353240967
newinstances/instance1_17493.npz,9.999999999999999e-05,2048,2,2.0782008171081543
newinstances/instance1_17494.npz,9.999999999999999e-05,2048,256,16.200364351272583
newinstances/instance1_17495.npz,9.999999999999999e-05,2048,128,16.607454538345337
newinstances/instance1_17496.npz,9.999999999999999e-05,2048,64,7.513038158416748
newinstances/instance1_17497.npz,9.999999999999999e-05,2048,32,4.275348901748657
newinstances/instance1_17498.npz,9.999999999999999e-05,2048,16,2.0839314460754395
newinstances/instance1_17499.npz,9.999999999999999e-05,2048,8,1.9541723728179932
newinstances/instance1_175.npz,"1,00E-07",256,32,0.03512096405029297
newinstances/instance1_17500.npz,9.999999999999999e-05,2048,4,2.792356014251709
newinstances/instance1_17501.npz,9.999999999999999e-05,2048,2,3.6143884658813477
newinstances/instance1_17502.npz,9.999999999999999e-05,2048,1,58.64318013191223
newinstances/instance1_17503.npz,9.999999999999999e-05,2048,0,0.029733657836914062
newinstances/instance1_176.npz,"1,00E-07",256,32,0.021227359771728516
newinstances/instance1_177.npz,"1,00E-07",256,16,0.020890235900878906
newinstances/instance1_178.npz,"1,00E-07",256,8,0.020461320877075195
newinstances/instance1_17887.npz,1,2048,256,0.4436662197113037
newinstances/instance1_17888.npz,1,2048,256,3.27083158493042
newinstances/instance1_17889.npz,1,2048,128,0.5252506732940674
newinstances/instance1_17890.npz,1,2048,64,2.3656070232391357
newinstances/instance1_17891.npz,1,2048,32,10.454740285873413
newinstances/instance1_17892.npz,1,2048,256,14.611582279205322
newinstances/instance1_17893.npz,1,2048,128,19.073614597320557
newinstances/instance1_17894.npz,1,2048,256,2.678985118865967
newinstances/instance1_17895.npz,1,2048,128,40.25135064125061
newinstances/instance1_17896.npz,1,2048,256,11.269234895706177
newinstances/instance1_17897.npz,1,2048,128,14.294595718383789
newinstances/instance1_17898.npz,1,2048,64,8.220150470733643
newinstances/instance1_17899.npz,1,2048,256,7.2850751876831055
newinstances/instance1_179.npz,"1,00E-07",256,4,0.01923990249633789
newinstances/instance1_17900.npz,1,2048,128,3.9366824626922607
newinstances/instance1_17901.npz,1,2048,64,7.719587802886963
newinstances/instance1_17902.npz,1,2048,256,9.348260164260864
newinstances/instance1_17903.npz,1,2048,128,3.9447317123413086
newinstances/instance1_17904.npz,1,2048,64,9.842576265335083
newinstances/instance1_17905.npz,1,2048,256,8.486605167388916
newinstances/instance1_17906.npz,1,2048,128,4.095327377319336
newinstances/instance1_17907.npz,1,2048,64,10.958090782165527
newinstances/instance1_17908.npz,1,2048,32,5.995690107345581
newinstances/instance1_17909.npz,1,2048,256,10.798969507217407
newinstances/instance1_17910.npz,1,2048,128,3.967918634414673
newinstances/instance1_17911.npz,1,2048,64,11.396627187728882
newinstances/instance1_17912.npz,1,2048,256,11.860749244689941
newinstances/instance1_17913.npz,1,2048,128,6.037061929702759
newinstances/instance1_17914.npz,1,2048,64,12.560027837753296
newinstances/instance1_17915.npz,1,2048,32,8.025305032730103
newinstances/instance1_17916.npz,1,2048,256,12.107467651367188
newinstances/instance1_17917.npz,1,2048,128,15.780682563781738
newinstances/instance1_17918.npz,1,2048,64,11.308012962341309
newinstances/instance1_17919.npz,1,2048,256,12.30310869216919
newinstances/instance1_17920.npz,1,2048,128,6.65306544303894
newinstances/instance1_17921.npz,1,2048,64,10.38779616355896
newinstances/instance1_17922.npz,1,2048,32,4.894665956497192
newinstances/instance1_17923.npz,1,2048,256,2.4224743843078613
newinstances/instance1_17924.npz,1,2048,128,51.91332530975342
newinstances/instance1_17925.npz,1,2048,64,12.561407327651978
newinstances/instance1_17926.npz,1,2048,256,2.96100115776062
newinstances/instance1_17927.npz,1,2048,128,49.36473488807678
newinstances/instance1_17928.npz,1,2048,256,4.003610849380493
newinstances/instance1_17929.npz,1,2048,128,2.6164402961730957
newinstances/instance1_17930.npz,1,2048,64,34.31814908981323
newinstances/instance1_17931.npz,1,2048,256,4.450632572174072
newinstances/instance1_17932.npz,1,2048,128,3.154463768005371
newinstances/instance1_17933.npz,1,2048,64,20.020282745361328
newinstances/instance1_17934.npz,1,2048,32,4.884756565093994
newinstances/instance1_17935.npz,1,2048,256,6.396349906921387
newinstances/instance1_17936.npz,1,2048,128,7.946863651275635
newinstances/instance1_17937.npz,1,2048,64,30.981871843338013
newinstances/instance1_17938.npz,1,2048,256,5.276954889297485
newinstances/instance1_17939.npz,1,2048,128,4.390014171600342
newinstances/instance1_17940.npz,1,2048,64,32.825483560562134
newinstances/instance1_17941.npz,1,2048,32,5.803291320800781
newinstances/instance1_17942.npz,1,2048,256,16.387261867523193
newinstances/instance1_17943.npz,1,2048,256,8.108400106430054
newinstances/instance1_17944.npz,1,2048,128,2.9009008407592773
newinstances/instance1_17945.npz,1,2048,64,6.562723636627197
newinstances/instance1_17946.npz,1,2048,256,9.329444169998169
newinstances/instance1_17947.npz,1,2048,128,4.44664740562439
newinstances/instance1_17948.npz,1,2048,64,10.55414628982544
newinstances/instance1_17949.npz,1,2048,256,5.738517761230469
newinstances/instance1_17950.npz,1,2048,128,4.3803839683532715
newinstances/instance1_17951.npz,1,2048,64,8.108381986618042
newinstances/instance1_17952.npz,1,2048,256,4.86364221572876
newinstances/instance1_17953.npz,1,2048,128,4.248595714569092
newinstances/instance1_17954.npz,1,2048,64,7.145433187484741
newinstances/instance1_17955.npz,1,2048,256,7.172238826751709
newinstances/instance1_17956.npz,1,2048,128,4.06638240814209
newinstances/instance1_17957.npz,1,2048,64,7.549390554428101
newinstances/instance1_17958.npz,1,2048,32,6.012456655502319
newinstances/instance1_17959.npz,1,2048,256,9.581174850463867
newinstances/instance1_17960.npz,1,2048,128,4.438690185546875
newinstances/instance1_17961.npz,1,2048,64,8.043579816818237
newinstances/instance1_17962.npz,1,2048,256,4.698287010192871
newinstances/instance1_17963.npz,1,2048,128,3.999098777770996
newinstances/instance1_17964.npz,1,2048,64,8.36961030960083
newinstances/instance1_17965.npz,1,2048,32,5.6595563888549805
newinstances/instance1_17966.npz,1,2048,256,8.387049674987793
newinstances/instance1_17967.npz,1,2048,128,4.524974822998047
newinstances/instance1_17968.npz,1,2048,64,8.25278353691101
newinstances/instance1_17969.npz,1,2048,256,5.798834562301636
newinstances/instance1_17970.npz,1,2048,128,2.726074695587158
newinstances/instance1_17971.npz,1,2048,256,5.030950546264648
newinstances/instance1_17972.npz,1,2048,128,3.3346219062805176
newinstances/instance1_17973.npz,1,2048,64,5.529403209686279
newinstances/instance1_17974.npz,1,2048,256,4.251297473907471
newinstances/instance1_17975.npz,1,2048,128,4.757808685302734
newinstances/instance1_17976.npz,1,2048,64,8.36877155303955
newinstances/instance1_17977.npz,1,2048,32,5.3452534675598145
newinstances/instance1_17978.npz,1,2048,256,6.913675308227539
newinstances/instance1_17979.npz,1,2048,128,3.745790719985962
newinstances/instance1_17980.npz,1,2048,64,6.7347095012664795
newinstances/instance1_17981.npz,1,2048,256,4.057603120803833
newinstances/instance1_17982.npz,1,2048,128,5.090009689331055
newinstances/instance1_17983.npz,1,2048,64,6.876543760299683
newinstances/instance1_17984.npz,1,2048,32,4.961862325668335
newinstances/instance1_17985.npz,1,2048,256,4.0981764793396
newinstances/instance1_17986.npz,1,2048,128,5.425808429718018
newinstances/instance1_17987.npz,1,2048,64,7.521242141723633
newinstances/instance1_17988.npz,1,2048,256,3.327573776245117
newinstances/instance1_17989.npz,1,2048,128,5.556086778640747
newinstances/instance1_17990.npz,1,2048,64,7.856670618057251
newinstances/instance1_17991.npz,1,2048,256,4.137481212615967
newinstances/instance1_17992.npz,1,2048,128,5.027571439743042
newinstances/instance1_17993.npz,1,2048,64,7.857067108154297
newinstances/instance1_17994.npz,1,2048,32,4.373979091644287
newinstances/instance1_17995.npz,1,2048,256,3.256977081298828
newinstances/instance1_17996.npz,1,2048,128,4.473751544952393
newinstances/instance1_17997.npz,1,2048,64,6.781116724014282
newinstances/instance1_17998.npz,1,2048,256,4.131192684173584
newinstances/instance1_17999.npz,1,2048,128,4.0795111656188965
newinstances/instance1_180.npz,"1,00E-07",256,32,0.030392169952392578
newinstances/instance1_18000.npz,1,2048,64,6.896395206451416
newinstances/instance1_18001.npz,1,2048,32,4.308265686035156
newinstances/instance1_18002.npz,1,2048,256,3.0907838344573975
newinstances/instance1_18003.npz,1,2048,128,4.6081037521362305
newinstances/instance1_18004.npz,1,2048,64,5.254818916320801
newinstances/instance1_18005.npz,1,2048,256,2.422093391418457
newinstances/instance1_18006.npz,1,2048,128,2.151590585708618
newinstances/instance1_18007.npz,1,2048,64,7.433341979980469
newinstances/instance1_18008.npz,1,2048,256,3.2782180309295654
newinstances/instance1_18009.npz,1,2048,128,3.284658908843994
newinstances/instance1_18010.npz,1,2048,64,8.253683090209961
newinstances/instance1_18011.npz,1,2048,256,21.103102922439575
newinstances/instance1_18012.npz,1,2048,128,19.067506074905396
newinstances/instance1_18013.npz,1,2048,64,5.257065296173096
newinstances/instance1_18014.npz,1,2048,32,4.225978136062622
newinstances/instance1_18015.npz,1,2048,256,18.4596745967865
newinstances/instance1_18016.npz,1,2048,128,19.065251111984253
newinstances/instance1_18017.npz,1,2048,64,6.153772830963135
newinstances/instance1_18018.npz,1,2048,256,14.420963048934937
newinstances/instance1_18019.npz,1,2048,128,26.082319736480713
newinstances/instance1_18020.npz,1,2048,64,6.09900689125061
newinstances/instance1_18021.npz,1,2048,256,16.044879913330078
newinstances/instance1_18022.npz,1,2048,128,20.509093523025513
newinstances/instance1_18023.npz,1,2048,64,6.806740760803223
newinstances/instance1_18024.npz,1,2048,32,4.206040859222412
newinstances/instance1_18025.npz,1,2048,256,12.429033994674683
newinstances/instance1_18026.npz,1,2048,128,20.66060495376587
newinstances/instance1_18027.npz,1,2048,256,12.732051372528076
newinstances/instance1_18028.npz,1,2048,128,12.249531745910645
newinstances/instance1_18029.npz,1,2048,64,5.794326066970825
newinstances/instance1_18030.npz,1,2048,256,14.248069763183594
newinstances/instance1_18031.npz,1,2048,256,6.891328573226929
newinstances/instance1_18032.npz,1,2048,128,15.195194959640503
newinstances/instance1_18033.npz,1,2048,64,5.017143249511719
