ID,startval,alpha,N,Delta,time
724,1,1.00E-07,2048,256,0.09596
725,1,1.00E-07,2048,128,0.08175
726,1,1.00E-07,2048,64,0.07439
727,1,1.00E-07,2048,32,0.06901
728,1,1.00E-07,2048,16,0.06674
729,1,1.00E-07,2048,8,0.0605
730,1,1.00E-07,2048,4,0.06073
731,1,1.00E-07,2048,2,0.0598
732,1,1.00E-07,2048,256,0.09735
733,1,1.00E-07,2048,128,0.08012
734,1,1.00E-07,2048,64,0.07528
735,1,1.00E-07,2048,32,0.06517
736,1,1.00E-07,2048,16,0.06424
737,1,1.00E-07,2048,8,0.06567
738,1,1.00E-07,2048,4,0.05995
739,1,1.00E-07,2048,2,0.05941
740,1,1.00E-07,2048,256,0.09713
741,1,1.00E-07,2048,128,0.08089
742,1,1.00E-07,2048,64,0.07682
743,1,1.00E-07,2048,32,0.06528
744,1,1.00E-07,2048,16,0.06427
745,1,1.00E-07,2048,8,0.06559
746,1,1.00E-07,2048,4,0.06011
747,1,1.00E-07,2048,2,0.05999
748,1,1.00E-07,2048,1,0.05972
749,1,1.00E-07,2048,256,0.09572
750,1,1.00E-07,2048,128,0.08226
751,1,1.00E-07,2048,64,0.07453
752,1,1.00E-07,2048,32,0.06877
753,1,1.00E-07,2048,16,0.06717
754,1,1.00E-07,2048,8,0.06101
755,1,1.00E-07,2048,4,0.06074
756,1,1.00E-07,2048,2,0.06096
757,1,1.00E-07,2048,1,0.05971
758,1,1.00E-07,2048,256,0.09665
759,1,1.00E-07,2048,128,0.08075
760,1,1.00E-07,2048,64,0.07552
761,1,1.00E-07,2048,32,0.06519
762,1,1.00E-07,2048,16,0.06409
763,1,1.00E-07,2048,8,0.06542
764,1,1.00E-07,2048,4,0.05991
765,1,1.00E-07,2048,2,0.05953
766,1,1.00E-07,2048,1,0.06041
767,1,1.00E-07,2048,256,0.09649
768,1,1.00E-07,2048,128,0.08201
769,1,1.00E-07,2048,64,0.07542
770,1,1.00E-07,2048,32,0.06886
771,1,1.00E-07,2048,16,0.06683
772,1,1.00E-07,2048,8,0.06134
773,1,1.00E-07,2048,4,0.06112
774,1,1.00E-07,2048,2,0.0601
775,1,1.00E-07,2048,1,0.06125
776,1,1.00E-07,2048,256,0.09717
777,1,1.00E-07,2048,128,0.08221
778,1,1.00E-07,2048,64,0.07465
779,1,1.00E-07,2048,32,0.07001
780,1,1.00E-07,2048,16,0.06708
781,1,1.00E-07,2048,8,0.06128
782,1,1.00E-07,2048,4,0.06066
783,1,1.00E-07,2048,2,0.06001
784,1,1.00E-07,2048,1,0.06072
785,1,1.00E-07,2048,0,0.05941
786,1,1.00E-07,256,4,0.00731
787,1,1.00E-07,256,2,0.00735
788,1,1.00E-07,256,1,0.00732
789,1,1.00E-07,256,32,0.00743
790,1,1.00E-06,2048,256,0.09602
791,1,1.00E-06,2048,128,0.08153
792,1,1.00E-06,2048,64,0.07371
793,1,1.00E-06,2048,256,0.10047
794,1,1.00E-06,2048,128,0.08493
795,1,1.00E-06,2048,64,0.06988
796,1,1.00E-06,2048,32,0.06789
797,1,1.00E-06,2048,16,0.0665
798,1,1.00E-06,2048,8,0.06014
799,1,1.00E-06,2048,4,0.05973
800,1,1.00E-06,2048,2,0.06052
801,1,1.00E-06,2048,1,0.05922
802,1,1.00E-06,2048,0,0.0608
803,1,1.00E-05,2048,256,0.09563
804,1,1.00E-05,2048,128,0.08178
805,1,1.00E-05,2048,64,0.07149
806,1,1.00E-05,2048,256,0.10063
807,1,1.00E-05,2048,128,0.08312
808,1,1.00E-05,2048,64,0.07135
809,1,1.00E-05,2048,32,0.06415
810,1,1.00E-05,2048,16,0.06389
811,1,1.00E-05,2048,8,0.06459
812,1,1.00E-05,2048,4,0.05998
813,1,1.00E-05,2048,2,0.05926
814,1,1.00E-05,2048,1,0.06073
815,1,1.00E-05,2048,0,0.0594
816,1,1.00E-07,256,16,0.0075
817,1,0.0001,2048,256,0.0975
818,1,0.0001,2048,256,0.09762
819,1,0.0001,2048,128,0.09563
820,1,0.0001,2048,64,0.07437
821,1,0.0001,2048,32,0.06623
822,1,0.0001,2048,16,0.06471
823,1,0.0001,2048,8,0.06459
824,1,0.0001,2048,4,0.05988
825,1,0.0001,2048,2,0.0598
826,1,0.0001,2048,256,0.10108
827,1,0.0001,2048,128,0.08407
828,1,0.0001,2048,64,0.08658
829,1,0.0001,2048,256,0.09916
830,1,0.0001,2048,128,0.08568
831,1,0.0001,2048,64,0.0714
832,1,0.0001,2048,32,0.07027
833,1,0.0001,2048,16,0.06844
834,1,0.0001,2048,8,0.06124
835,1,0.0001,2048,256,0.10848
836,1,0.0001,2048,128,0.1159
837,1,0.0001,2048,64,0.07109
838,1,0.0001,2048,32,0.0651
839,1,0.0001,2048,16,0.06481
840,1,0.0001,2048,8,0.06489
841,1,0.0001,2048,4,0.06118
842,1,0.0001,2048,256,0.10209
843,1,0.0001,2048,128,0.11662
844,1,0.0001,2048,64,0.07235
845,1,0.0001,2048,32,0.06495
846,1,0.0001,2048,16,0.06527
847,1,0.0001,2048,8,0.0649
848,1,0.0001,2048,4,0.06096
849,1,0.0001,2048,256,0.09797
850,1,0.0001,2048,128,0.11521
851,1,0.0001,2048,64,0.07252
852,1,0.0001,2048,32,0.06436
853,1,0.0001,2048,16,0.06484
854,1,0.0001,2048,8,0.06478
855,1,0.0001,2048,4,0.06102
856,1,0.0001,2048,256,0.09405
857,1,0.0001,2048,128,0.11556
858,1,0.0001,2048,64,0.07209
859,1,0.0001,2048,32,0.06493
860,1,0.0001,2048,16,0.06489
861,1,0.0001,2048,8,0.06461
862,1,0.0001,2048,4,0.06153
863,1,0.0001,2048,256,0.19782
864,1,0.0001,2048,256,0.25655
865,1,0.0001,2048,256,0.24161
866,1,0.0001,2048,128,0.10185
867,1,0.0001,2048,64,0.17243
868,1,0.0001,2048,256,0.2721
869,1,0.0001,2048,128,0.09961
870,1,0.0001,2048,64,0.18024
871,1,0.0001,2048,32,0.09712
872,1,0.0001,2048,256,0.13293
873,1,0.0001,2048,128,0.14479
874,1,0.0001,2048,64,0.16016
875,1,0.0001,2048,32,0.09305
876,1,0.0001,2048,16,0.0724
877,1,0.0001,2048,256,0.18461
878,1,0.0001,2048,128,0.0853
879,1,0.0001,2048,64,0.17373
880,1,0.0001,2048,32,0.09378
881,1,0.0001,2048,16,0.06963
882,1,0.0001,2048,256,0.17844
883,1,0.0001,2048,128,0.08301
884,1,0.0001,2048,64,0.16638
885,1,0.0001,2048,32,0.09421
886,1,0.0001,2048,16,0.07045
887,1,0.0001,2048,8,0.06582
888,1,0.0001,2048,256,0.1962
889,1,0.0001,2048,128,0.09162
890,1,0.0001,2048,64,0.15756
891,1,0.0001,2048,32,0.09194
892,1,0.0001,2048,16,0.06972
893,1,0.0001,2048,8,0.06647
894,1,0.0001,2048,4,0.06426
895,1,0.0001,2048,256,0.18595
896,1,0.0001,2048,128,0.08639
897,1,0.0001,2048,64,0.15933
898,1,0.0001,2048,32,0.0928
899,1,0.0001,2048,16,0.07077
900,1,0.0001,2048,8,0.06598
901,1,0.0001,2048,4,0.06506
902,1,0.0001,2048,2,0.06056
903,1,0.0001,2048,256,0.18545
904,1,0.0001,2048,128,0.08814
905,1,0.0001,2048,64,0.15664
906,1,0.0001,2048,32,0.09109
907,1,0.0001,2048,16,0.07062
908,1,0.0001,2048,8,0.06596
909,1,0.0001,2048,4,0.06418
910,1,0.0001,2048,256,0.186
911,1,0.0001,2048,128,0.08729
912,1,0.0001,2048,64,0.15881
913,1,0.0001,2048,32,0.09253
914,1,0.0001,2048,16,0.06987
915,1,0.0001,2048,8,0.06644
916,1,0.0001,2048,4,0.06413
917,1,0.0001,2048,2,0.05974
918,1,0.0001,2048,256,0.18765
919,1,0.0001,2048,128,0.08908
920,1,0.0001,2048,64,0.15562
921,1,0.0001,2048,32,0.09157
922,1,0.0001,2048,16,0.06974
923,1,0.0001,2048,8,0.06645
924,1,0.0001,2048,4,0.0644
925,1,0.0001,2048,2,0.06043
926,1,0.0001,2048,1,0.05912
927,1,0.0001,2048,256,0.18736
928,1,0.0001,2048,128,0.08931
929,1,0.0001,2048,64,0.15756
930,1,0.0001,2048,32,0.09225
931,1,0.0001,2048,16,0.07003
932,1,0.0001,2048,8,0.06641
933,1,0.0001,2048,4,0.06396
934,1,0.0001,2048,2,0.06069
935,1,0.0001,2048,1,0.0594
936,1,0.0001,2048,0,0.05843
937,1,0.001,2048,256,0.09716
938,1,0.001,2048,256,0.09726
939,1,0.001,2048,128,0.0973
940,1,0.001,2048,256,0.22592
941,1,0.001,2048,256,0.32273
942,1,0.001,2048,256,0.13007
943,1,0.001,2048,256,0.31474
944,1,0.001,2048,256,0.31065
945,1,0.001,2048,128,0.12791
946,1,0.001,2048,64,0.15307
947,1,0.001,2048,256,0.13184
948,1,0.001,2048,128,0.0826
949,1,0.001,2048,64,0.13725
950,1,0.001,2048,32,0.08782
951,1,0.001,2048,256,0.36446
952,1,0.001,2048,128,0.13338
953,1,0.001,2048,256,0.3851
954,1,0.001,2048,128,0.13797
955,1,0.001,2048,64,0.1486
956,1,0.001,2048,256,0.41687
957,1,0.001,2048,128,0.13894
958,1,0.001,2048,64,0.14745
959,1,0.001,2048,32,0.09053
960,1,0.001,2048,16,0.07019
961,1,0.001,2048,256,0.34704
962,1,0.001,2048,128,0.12716
963,1,0.001,2048,256,0.317
964,1,0.001,2048,128,0.12699
965,1,0.001,2048,256,0.32189
966,1,0.001,2048,128,0.12789
967,1,0.001,2048,256,0.32386
968,1,0.001,2048,128,0.12788
969,1,0.001,2048,256,0.32523
970,1,0.001,2048,128,0.12797
971,1,0.001,2048,64,0.14545
972,1,0.001,2048,32,0.09034
973,1,0.001,2048,256,0.33943
974,1,0.001,2048,128,0.12669
975,1,0.001,2048,64,0.14717
976,1,0.001,2048,32,0.09093
977,1,0.001,2048,16,0.0724
978,1,0.001,2048,256,0.29199
979,1,0.001,2048,128,0.12547
980,1,0.001,2048,256,0.27738
981,1,0.001,2048,128,0.12301
982,1,0.001,2048,64,0.14291
983,1,0.001,2048,32,0.08972
984,1,0.001,2048,16,0.07246
985,1,0.001,2048,256,0.28415
986,1,0.001,2048,128,0.12396
987,1,0.001,2048,256,0.26941
988,1,0.001,2048,128,0.11994
989,1,0.001,2048,64,0.14127
990,1,0.001,2048,256,0.30948
991,1,0.001,2048,128,0.12134
992,1,0.001,2048,256,0.28173
993,1,0.001,2048,128,0.11887
994,1,0.001,2048,64,0.14584
995,1,0.001,2048,32,0.09101
996,1,0.001,2048,256,0.28969
997,1,0.001,2048,128,0.11773
998,1,0.001,2048,64,0.14944
999,1,0.001,2048,32,0.0911
1000,1,0.001,2048,16,0.07004
1001,1,0.001,2048,256,0.27723
1002,1,0.001,2048,128,0.11643
1003,1,0.001,2048,64,0.14418
1004,1,0.001,2048,256,0.27844
1005,1,0.001,2048,128,0.11179
1006,1,0.001,2048,256,0.25304
1007,1,0.001,2048,128,0.11072
1008,1,0.001,2048,64,0.14364
1009,1,0.001,2048,256,0.27569
1010,1,0.001,2048,128,0.11073
1011,1,0.001,2048,64,0.15307
1012,1,0.001,2048,32,0.09182
1013,1,0.001,2048,256,0.25481
1014,1,0.001,2048,128,0.10862
1015,1,0.001,2048,64,0.14245
1016,1,0.001,2048,256,0.24477
1017,1,0.001,2048,128,0.10336
1018,1,0.001,2048,256,0.22942
1019,1,0.001,2048,128,0.10164
1020,1,0.001,2048,64,0.1434
1021,1,0.001,2048,32,0.09084
1022,1,0.001,2048,16,0.07018
1023,1,0.001,2048,256,0.22706
1024,1,0.001,2048,128,0.10225
1025,1,0.001,2048,64,0.14255
1026,1,0.001,2048,32,0.08926
1027,1,0.001,2048,256,0.23003
1028,1,0.001,2048,128,0.09905
1029,1,0.001,2048,64,0.14968
1030,1,0.001,2048,32,0.09181
1031,1,0.001,2048,256,0.22035
1032,1,0.001,2048,128,0.09834
1033,1,0.001,2048,64,0.14303
1034,1,0.001,2048,32,0.09057
1035,1,0.001,2048,16,0.07067
1036,1,0.001,2048,256,0.21558
1037,1,0.001,2048,128,0.09909
1038,1,0.001,2048,64,0.14289
1039,1,0.001,2048,32,0.08849
1040,1,0.001,2048,16,0.0695
1041,1,0.001,2048,256,0.24794
1042,1,0.001,2048,128,0.30307
1043,1,0.001,2048,64,0.14499
1044,1,0.001,2048,32,0.09045
1045,1,0.001,2048,16,0.07091
1046,1,0.001,2048,256,0.23405
1047,1,0.001,2048,128,0.29105
1048,1,0.001,2048,64,0.14203
1049,1,0.001,2048,32,0.08958
1050,1,0.001,2048,256,0.24699
1051,1,0.001,2048,128,0.30409
1052,1,0.001,2048,64,0.14575
1053,1,0.001,2048,32,0.0904
1054,1,0.001,2048,16,0.06993
1055,1,0.001,2048,256,0.22763
1056,1,0.001,2048,128,0.28956
1057,1,0.001,2048,64,0.14182
1058,1,0.001,2048,32,0.08778
1059,1,0.001,2048,16,0.06972
1060,1,0.001,2048,256,0.23148
1061,1,0.001,2048,128,0.29658
1062,1,0.001,2048,64,0.14347
1063,1,0.001,2048,32,0.08861
1064,1,0.001,2048,16,0.07053
1065,1,0.001,2048,8,0.06296
1066,1,0.001,2048,256,0.2238
1067,1,0.001,2048,128,0.2884
1068,1,0.001,2048,64,0.14144
1069,1,0.001,2048,32,0.08863
1070,1,0.001,2048,16,0.07001
1071,1,0.001,2048,256,0.23473
1072,1,0.001,2048,128,0.30024
1073,1,0.001,2048,64,0.14425
1074,1,0.001,2048,32,0.08967
1075,1,0.001,2048,16,0.07087
1076,1,0.001,2048,256,0.22344
1077,1,0.001,2048,128,0.28674
1078,1,0.001,2048,64,0.14215
1079,1,0.001,2048,32,0.08808
1080,1,0.001,2048,16,0.06944
1081,1,0.001,2048,256,0.2253
1082,1,0.001,2048,128,0.29572
1083,1,0.001,2048,64,0.14304
1084,1,0.001,2048,32,0.08862
1085,1,0.001,2048,16,0.06961
1086,1,0.001,2048,8,0.06358
1087,1,0.001,2048,256,0.21876
1088,1,0.001,2048,128,0.28678
1089,1,0.001,2048,64,0.13974
1090,1,0.001,2048,32,0.0888
1091,1,0.001,2048,16,0.07007
1092,1,0.001,2048,256,0.22711
1093,1,0.001,2048,128,0.29633
1094,1,0.001,2048,64,0.14271
1095,1,0.001,2048,32,0.0882
1096,1,0.001,2048,16,0.07006
1097,1,0.001,2048,256,0.21781
1098,1,0.001,2048,128,0.28557
1099,1,0.001,2048,64,0.14057
1100,1,0.001,2048,32,0.08838
1101,1,0.001,2048,16,0.07024
1102,1,0.001,2048,256,0.22033
1103,1,0.001,2048,128,0.29303
1104,1,0.001,2048,64,0.14212
1105,1,0.001,2048,32,0.0877
1106,1,0.001,2048,16,0.07078
1107,1,0.001,2048,8,0.06364
1108,1,0.001,2048,256,0.21247
1109,1,0.001,2048,128,0.28487
1110,1,0.001,2048,64,0.14015
1111,1,0.001,2048,32,0.08892
1112,1,0.001,2048,16,0.06936
1113,1,0.001,2048,8,0.06356
1114,1,0.001,2048,256,0.21712
1115,1,0.001,2048,128,0.29109
1116,1,0.001,2048,64,0.14229
1117,1,0.001,2048,32,0.08883
1118,1,0.001,2048,16,0.06967
1119,1,0.001,2048,8,0.06356
1120,1,0.001,2048,256,0.21205
1121,1,0.001,2048,128,0.28122
1122,1,0.001,2048,64,0.13971
1123,1,0.001,2048,32,0.08813
1124,1,0.001,2048,16,0.06983
1125,1,0.001,2048,8,0.06357
1126,1,0.001,2048,256,0.22002
1127,1,0.001,2048,128,0.29066
1128,1,0.001,2048,64,0.14093
1129,1,0.001,2048,32,0.08847
1130,1,0.001,2048,16,0.07018
1131,1,0.001,2048,8,0.06303
1132,1,0.001,2048,4,0.06203
1133,1,0.001,2048,256,0.21453
1134,1,0.001,2048,128,0.28208
1135,1,0.001,2048,64,0.13858
1136,1,0.001,2048,32,0.08802
1137,1,0.001,2048,16,0.06951
1138,1,0.001,2048,8,0.06351
1139,1,0.001,2048,4,0.06228
1140,1,0.001,2048,256,0.21948
1141,1,0.001,2048,128,0.28985
1142,1,0.001,2048,64,0.14161
1143,1,0.001,2048,32,0.08824
1144,1,0.001,2048,16,0.07032
1145,1,0.001,2048,8,0.06347
1146,1,0.001,2048,4,0.06203
1147,1,0.001,2048,256,0.2142
1148,1,0.001,2048,128,0.2813
1149,1,0.001,2048,64,0.1391
1150,1,0.001,2048,32,0.08756
1151,1,0.001,2048,16,0.06967
1152,1,0.001,2048,8,0.06349
1153,1,0.001,2048,4,0.06152
1154,1,0.001,2048,256,0.2179
1155,1,0.001,2048,128,0.28819
1156,1,0.001,2048,64,0.1434
1157,1,0.001,2048,32,0.08807
1158,1,0.001,2048,16,0.07078
1159,1,0.001,2048,8,0.06366
1160,1,0.001,2048,4,0.0624
1161,1,0.001,2048,256,0.21367
1162,1,0.001,2048,128,0.28297
1163,1,0.001,2048,64,0.13806
1164,1,0.001,2048,32,0.08762
1165,1,0.001,2048,16,0.06931
1166,1,0.001,2048,8,0.06343
1167,1,0.001,2048,4,0.06205
1168,1,0.001,2048,256,0.21749
1169,1,0.001,2048,128,0.28906
1170,1,0.001,2048,64,0.14127
1171,1,0.001,2048,32,0.08824
1172,1,0.001,2048,16,0.07012
1173,1,0.001,2048,8,0.06336
1174,1,0.001,2048,4,0.06167
1175,1,0.001,2048,2,0.06087
1176,1,0.001,2048,256,0.21181
1177,1,0.001,2048,128,0.28154
1178,1,0.001,2048,64,0.13757
1179,1,0.001,2048,32,0.08773
1180,1,0.001,2048,16,0.0699
1181,1,0.001,2048,8,0.06317
1182,1,0.001,2048,4,0.06233
1183,1,0.001,2048,2,0.06061
1184,1,0.001,2048,256,0.21386
1185,1,0.001,2048,128,0.28487
1186,1,0.001,2048,64,0.13998
1187,1,0.001,2048,32,0.08842
1188,1,0.001,2048,16,0.06966
1189,1,0.001,2048,8,0.06351
1190,1,0.001,2048,4,0.06151
1191,1,0.001,2048,256,0.21026
1192,1,0.001,2048,128,0.28033
1193,1,0.001,2048,64,0.13855
1194,1,0.001,2048,32,0.08735
1195,1,0.001,2048,16,0.06965
1196,1,0.001,2048,8,0.06344
1197,1,0.001,2048,4,0.06214
1198,1,0.001,2048,256,0.2136
1199,1,0.001,2048,128,0.28493
1200,1,0.001,2048,64,0.13934
1201,1,0.001,2048,32,0.0878
1202,1,0.001,2048,16,0.07022
1203,1,0.001,2048,8,0.0637
1204,1,0.001,2048,4,0.06253
1205,1,0.001,2048,2,0.06036
1206,1,0.001,2048,256,0.21044
1207,1,0.001,2048,128,0.28098
1208,1,0.001,2048,64,0.13756
1209,1,0.001,2048,32,0.0883
1210,1,0.001,2048,16,0.0691
1211,1,0.001,2048,8,0.06369
1212,1,0.001,2048,4,0.0621
1213,1,0.001,2048,2,0.06124
1214,1,0.001,2048,256,0.21325
1215,1,0.001,2048,128,0.28521
1216,1,0.001,2048,64,0.14012
1217,1,0.001,2048,32,0.08867
1218,1,0.001,2048,16,0.06958
1219,1,0.001,2048,8,0.06328
1220,1,0.001,2048,4,0.06252
1221,1,0.001,2048,2,0.06101
1222,1,0.001,2048,256,0.21021
1223,1,0.001,2048,128,0.27991
1224,1,0.001,2048,64,0.13844
1225,1,0.001,2048,32,0.08783
1226,1,0.001,2048,16,0.06989
1227,1,0.001,2048,8,0.06334
1228,1,0.001,2048,4,0.06168
1229,1,0.001,2048,2,0.06099
1230,1,0.001,2048,256,0.21178
1231,1,0.001,2048,128,0.28325
1232,1,0.001,2048,64,0.13968
1233,1,0.001,2048,32,0.08815
1234,1,0.001,2048,16,0.07009
1235,1,0.001,2048,8,0.06285
1236,1,0.001,2048,4,0.06192
1237,1,0.001,2048,2,0.06093
1238,1,0.001,2048,256,0.20939
1239,1,0.001,2048,128,0.28
1240,1,0.001,2048,64,0.13822
1241,1,0.001,2048,32,0.08792
1242,1,0.001,2048,16,0.06914
1243,1,0.001,2048,8,0.06353
1244,1,0.001,2048,4,0.06211
1245,1,0.001,2048,256,0.21341
1246,1,0.001,2048,128,0.28717
1247,1,0.001,2048,64,0.14045
1248,1,0.001,2048,32,0.08794
1249,1,0.001,2048,16,0.07066
1250,1,0.001,2048,8,0.06389
1251,1,0.001,2048,4,0.06198
1252,1,0.001,2048,256,0.20927
1253,1,0.001,2048,128,0.28021
1254,1,0.001,2048,64,0.13844
1255,1,0.001,2048,32,0.08766
1256,1,0.001,2048,16,0.0693
1257,1,0.001,2048,8,0.06359
1258,1,0.001,2048,4,0.06165
1259,1,0.001,2048,256,0.2138
1260,1,0.001,2048,128,0.28692
1261,1,0.001,2048,64,0.14034
1262,1,0.001,2048,32,0.08875
1263,1,0.001,2048,16,0.06968
1264,1,0.001,2048,8,0.06354
1265,1,0.001,2048,4,0.06227
1266,1,0.001,2048,256,0.20866
1267,1,0.001,2048,128,0.28181
1268,1,0.001,2048,64,0.13814
1269,1,0.001,2048,32,0.08862
1270,1,0.001,2048,16,0.0695
1271,1,0.001,2048,8,0.06356
1272,1,0.001,2048,4,0.06208
1273,1,0.001,2048,256,0.21159
1274,1,0.001,2048,128,0.28569
1275,1,0.001,2048,64,0.13953
1276,1,0.001,2048,32,0.08826
1277,1,0.001,2048,16,0.07007
1278,1,0.001,2048,8,0.06322
1279,1,0.001,2048,4,0.0621
1280,1,0.001,2048,256,0.21014
1281,1,0.001,2048,128,0.28207
1282,1,0.001,2048,64,0.13988
1283,1,0.001,2048,32,0.08891
1284,1,0.001,2048,16,0.07027
1285,1,0.001,2048,8,0.06355
1286,1,0.001,2048,4,0.0621
1287,1,0.001,2048,256,0.21211
1288,1,0.001,2048,128,0.28554
1289,1,0.001,2048,64,0.13986
1290,1,0.001,2048,32,0.08816
1291,1,0.001,2048,16,0.07013
1292,1,0.001,2048,8,0.06372
1293,1,0.001,2048,4,0.0616
1294,1,0.001,2048,256,0.20921
1295,1,0.001,2048,128,0.28092
1296,1,0.001,2048,64,0.13934
1297,1,0.001,2048,32,0.08859
1298,1,0.001,2048,16,0.07001
1299,1,0.001,2048,8,0.0635
1300,1,0.001,2048,4,0.06208
1301,1,0.001,2048,256,0.20994
1302,1,0.001,2048,128,0.28398
1303,1,0.001,2048,64,0.1392
1304,1,0.001,2048,32,0.08844
1305,1,0.001,2048,16,0.06955
1306,1,0.001,2048,8,0.06352
1307,1,0.001,2048,4,0.06214
1308,1,0.001,2048,2,0.06044
1309,1,0.001,2048,256,0.2099
1310,1,0.001,2048,128,0.28613
1311,1,0.001,2048,64,0.13793
1312,1,0.001,2048,32,0.08773
1313,1,0.001,2048,16,0.06969
1314,1,0.001,2048,8,0.06398
1315,1,0.001,2048,4,0.06221
1316,1,0.001,2048,2,0.06099
1317,1,0.001,2048,1,0.0608
1318,1,0.001,2048,0,0.06039
1319,1,1.00E-07,256,8,0.0074
1320,1,1.00E-07,4096,512,0.26344
1321,1,1.00E-07,4096,256,0.19705
1322,1,1.00E-07,4096,128,0.16426
1323,1,1.00E-07,4096,64,0.15308
1324,1,1.00E-07,4096,512,0.29933
1325,1,1.00E-07,4096,256,0.24507
1326,1,1.00E-07,4096,128,0.17963
1327,1,1.00E-07,4096,64,0.15126
1328,1,1.00E-07,4096,32,0.14381
1329,1,1.00E-07,4096,16,0.12859
1330,1,1.00E-07,4096,8,0.12704
1331,1,1.00E-07,4096,4,0.12888
1332,1,1.00E-07,4096,512,0.32639
1333,1,1.00E-07,4096,256,0.21743
1334,1,1.00E-07,4096,128,0.173
1335,1,1.00E-07,4096,64,0.15385
1336,1,1.00E-07,4096,32,0.1464
1337,1,1.00E-07,4096,16,0.13122
1338,1,1.00E-07,4096,8,0.12574
1339,1,1.00E-07,4096,4,0.12048
1340,1,1.00E-07,4096,2,0.12072
1341,1,1.00E-07,4096,1,0.12323
1342,1,1.00E-07,4096,0,0.12004
1343,1,1.00E-07,256,4,0.00734
1344,1,1.00E-05,256,32,0.00762
1345,1,1.00E-05,256,16,0.00749
1346,1,1.00E-05,256,8,0.00749
1347,1,1.00E-05,256,4,0.0075
1348,1,1.00E-05,256,32,0.00775
1349,1,1.00E-05,256,16,0.00748
1350,1,1.00E-05,256,8,0.0075
1351,1,1.00E-05,256,4,0.00737
1352,1,1.00E-05,256,2,0.00748
1353,1,1.00E-05,256,1,0.00737
1354,1,1.00E-05,256,0,0.00739
1355,1,1.00E-07,256,8,0.00745
1356,1,1.00E-07,256,2,0.00738
1357,1,0.0001,256,32,0.00777
1358,1,0.0001,256,32,0.00819
1359,1,0.0001,256,16,0.00755
1360,1,0.0001,256,32,0.00783
1361,1,0.0001,256,16,0.00757
1362,1,0.0001,256,8,0.00755
1363,1,0.0001,256,32,0.00765
1364,1,0.0001,256,16,0.00755
1365,1,0.0001,256,8,0.0075
1366,1,0.0001,256,32,0.00758
1367,1,0.0001,256,16,0.00775
1368,1,0.0001,256,8,0.00793
1369,1,0.0001,256,4,0.00756
1370,1,0.0001,256,32,0.0078
1371,1,0.0001,256,16,0.00802
1372,1,0.0001,256,32,0.0077
1373,1,0.0001,256,16,0.00801
1374,1,0.0001,256,32,0.00814
1375,1,0.0001,256,16,0.00749
1376,1,0.0001,256,8,0.00786
1377,1,0.0001,256,4,0.00757
1378,1,0.0001,256,32,0.00764
1379,1,0.0001,256,16,0.00768
1380,1,0.0001,256,8,0.00789
1381,1,0.0001,256,4,0.00755
1382,1,0.0001,256,32,0.00874
1383,1,0.0001,256,16,0.00763
1384,1,0.0001,256,8,0.00792
1385,1,0.0001,256,4,0.00757
1386,1,0.0001,256,2,0.0075
1387,1,0.0001,256,32,0.0075
1388,1,0.0001,256,16,0.00765
1389,1,0.0001,256,8,0.00781
1390,1,0.0001,256,4,0.00754
1391,1,0.0001,256,2,0.00748
1392,1,0.0001,256,1,0.00742
1393,1,0.0001,256,0,0.00734
1394,1,0.001,256,32,0.00779
1395,1,0.001,256,32,0.00795
1396,1,0.001,256,32,0.00818
1397,1,0.001,256,16,0.0074
1398,1,0.001,256,8,0.00804
1399,1,0.001,256,32,0.00786
1400,1,0.001,256,32,0.00922
1401,1,0.001,256,32,0.00837
1402,1,0.001,256,16,0.00764
1403,1,0.001,256,32,0.00851
1404,1,0.001,256,16,0.00772
1405,1,0.001,256,32,0.00888
1406,1,0.001,256,16,0.00779
1407,1,0.001,256,32,0.00925
1408,1,0.001,256,16,0.00791
1409,1,0.001,256,32,0.00949
1410,1,0.001,256,16,0.00783
1411,1,0.001,256,8,0.00778
1412,1,0.001,256,32,0.00946
1413,1,0.001,256,16,0.00783
1414,1,0.001,256,8,0.00789
1415,1,0.001,256,4,0.00753
1416,1,0.001,256,2,0.00741
1417,1,0.001,256,32,0.00908
1418,1,0.001,256,16,0.00785
1419,1,0.001,256,32,0.00916
1420,1,0.001,256,16,0.00777
1421,1,0.001,256,32,0.00905
1422,1,0.001,256,16,0.00775
1423,1,1.00E-07,256,1,0.00737
1424,1,0.001,256,32,0.00912
1425,1,0.001,256,16,0.00776
1426,1,0.001,256,32,0.00907
1427,1,0.001,256,16,0.00779
1428,1,0.001,256,32,0.0092
1429,1,0.001,256,16,0.00776
1430,1,0.001,256,8,0.00786
1431,1,0.001,256,4,0.0075
1432,1,0.001,256,2,0.00748
1433,1,0.001,256,32,0.00904
1434,1,0.001,256,16,0.00775
1435,1,0.001,256,32,0.00884
1436,1,0.001,256,16,0.00781
1437,1,0.001,256,8,0.0078
1438,1,0.001,256,32,0.00909
1439,1,0.001,256,16,0.00774
1440,1,0.001,256,8,0.00786
1441,1,0.001,256,4,0.00752
1442,1,0.001,256,32,0.00896
1443,1,0.001,256,16,0.00773
1444,1,0.001,256,8,0.0078
1445,1,0.001,256,32,0.00914
1446,1,0.001,256,16,0.00776
1447,1,0.001,256,32,0.00892
1448,1,0.001,256,16,0.00777
1449,1,0.001,256,8,0.00779
1450,1,0.001,256,4,0.00757
